STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
72223013894,2024-03-07T07:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"360,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","+0122,5","10132,5"
72223013894,2024-03-07T08:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","+0122,5","10130,5"
72223013894,2024-03-07T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0139,1","+0122,1","10130,1"
72223013894,2024-03-07T09:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","+0122,5","10131,5"
72223013894,2024-03-07T10:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"030,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0133,5","+0117,5","10136,5"
72223013894,2024-03-07T11:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"040,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0139,5","+0117,5","10136,5"
72223013894,2024-03-07T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"040,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0139,1","+0117,1","10136,1"
72223013894,2024-03-07T12:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"050,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0156,5","+0133,5","10141,5"
72223013894,2024-03-07T13:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0183,5","+0144,5","10147,5"
72223013894,2024-03-07T14:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0211,5","+0133,5","10152,5"
72223013894,2024-03-07T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"110,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0211,1","+0133,1","10152,1"
72223013894,2024-03-07T15:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"130,5,N,0046,5","07620,5,M,N","016093,5,N,5","+0228,5","+0133,5","10150,5"
72223013894,2024-03-07T16:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"130,5,N,0041,5","06096,5,M,N","016093,5,N,5","+0233,5","+0133,5","10145,5"
72223013894,2024-03-07T17:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"110,5,N,0046,5","05486,5,M,N","016093,5,N,5","+0233,5","+0133,5","10140,5"
72223013894,2024-03-07T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"110,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0233,1","+0133,1","10140,1"
72223013894,2024-03-07T18:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"150,5,N,0031,5","05486,5,M,N","016093,5,N,5","+0244,5","+0128,5","10136,5"
72223013894,2024-03-07T19:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,V,0026,5","05791,5,M,N","016093,5,N,5","+0250,5","+0128,5","10131,5"
72223013894,2024-03-07T20:56:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,V,0021,5","07620,5,M,N","016093,5,N,5","+0256,5","+0122,5","10126,5"
72223013894,2024-03-07T21:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"120,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0244,5","+0133,5","10123,5"
72223013894,2024-03-07T22:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"140,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0228,5","+0139,5","10127,5"
72223013894,2024-03-07T23:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"170,5,N,0036,5","06096,5,M,N","016093,5,N,5","+0206,5","+0133,5","10132,5"
72223013894,2024-03-08T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"170,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0206,1","+0133,1","10132,1"
72223013894,2024-03-08T00:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"140,5,N,0036,5","06096,5,M,N","016093,5,N,5","+0189,5","+0139,5","10126,5"
72223013894,2024-03-08T01:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"120,5,N,0036,5","06096,5,M,N","016093,5,N,5","+0178,5","+0150,5","10120,5"
72223013894,2024-03-08T02:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"140,5,N,0021,5","06096,5,M,N","016093,5,N,5","+0172,5","+0150,5","10132,5"
72223013894,2024-03-08T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"140,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0172,1","+0150,1","10132,1"
72223013894,2024-03-08T03:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","+0133,5","10134,5"
72223013894,2024-03-08T04:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","+0144,5","10131,5"
72223013894,2024-03-08T05:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0150,5","+0139,5","10125,5"
72223013894,2024-03-08T05:59:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,KMOB ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-03-08T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","014000,1,9,9","+0150,1","+0139,1","10125,1"
72223013894,2024-03-08T06:18:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","003219,5,N,5","+0150,5","+0144,5","99999,9"
72223013894,2024-03-08T06:28:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","006437,5,N,5","+0144,5","+0139,5","99999,9"
72223013894,2024-03-08T06:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","009656,5,N,5","+0144,5","+0133,5","10129,5"
72223013894,2024-03-08T07:35:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,C,0000,5","22000,5,9,N","004023,5,N,5","+0144,5","+0133,5","99999,9"
72223013894,2024-03-08T07:44:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"040,5,N,0015,5","22000,5,9,N","011265,5,N,5","+0144,5","+0139,5","99999,9"
72223013894,2024-03-08T07:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0133,5","10130,5"
72223013894,2024-03-08T08:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0156,5","+0144,5","10120,5"
72223013894,2024-03-08T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0156,1","+0144,1","10120,1"
72223013894,2024-03-08T09:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"100,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0161,5","+0150,5","10116,5"
72223013894,2024-03-08T10:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0161,5","+0150,5","10114,5"
72223013894,2024-03-08T11:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"090,5,N,0036,5","06096,5,M,N","011265,5,N,5","+0161,5","+0156,5","10116,5"
72223013894,2024-03-08T12:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0036,1","99999,9,9,N","011000,1,9,9","+0161,1","+0156,1","10116,1"
72223013894,2024-03-08T12:12:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"090,5,N,0036,5","06096,5,M,N","011265,5,N,5","+0167,5","+0156,5","99999,9"
72223013894,2024-03-08T12:47:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"090,5,N,0046,5","00122,5,M,N","006437,5,N,5","+0172,5","+0161,5","99999,9"
72223013894,2024-03-08T12:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"100,5,N,0036,5","00122,5,M,N","006437,5,N,5","+0172,5","+0161,5","10122,5"
72223013894,2024-03-08T13:14:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"100,5,N,0051,5","00152,5,M,N","008047,5,N,5","+0178,5","+0167,5","99999,9"
72223013894,2024-03-08T13:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"120,5,N,0082,5","00152,5,M,N","008047,5,N,5","+0189,5","+0178,5","10116,5"
72223013894,2024-03-08T13:59:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"120,5,N,0082,5","01402,5,M,N","009656,5,N,5","+0189,5","+0178,5","99999,9"
72223013894,2024-03-08T14:30:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"110,5,N,0082,5","00213,5,M,N","009656,5,N,5","+0200,5","+0183,5","99999,9"
72223013894,2024-03-08T14:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"120,5,N,0077,5","00213,5,M,N","009656,5,N,5","+0200,5","+0178,5","10113,5"
72223013894,2024-03-08T15:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"120,1,N,0077,1","99999,9,9,N","009000,1,9,9","+0200,1","+0178,1","10113,1"
72223013894,2024-03-08T15:54:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"140,5,N,0093,5","00305,5,M,N","011265,5,N,5","+0210,5","+0180,5","99999,9"
72223013894,2024-03-08T15:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"140,5,N,0093,5","00305,5,M,N","011265,5,N,5","+0211,5","+0183,5","10112,5"
72223013894,2024-03-08T16:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"140,5,N,0098,5","00305,5,M,N","011265,5,N,5","+0211,5","+0183,5","10108,5"
72223013894,2024-03-08T17:32:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"130,5,N,0093,5","00244,5,M,N","011265,5,N,5","+0211,5","+0189,5","99999,9"
72223013894,2024-03-08T17:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"130,5,N,0077,5","00244,5,M,N","008047,5,N,5","+0211,5","+0189,5","10099,5"
72223013894,2024-03-08T18:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"130,1,N,0077,1","99999,9,9,N","008000,1,9,9","+0211,1","+0189,1","10099,1"
72223013894,2024-03-08T18:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"140,5,N,0082,5","00244,5,M,N","011265,5,N,5","+0217,5","+0194,5","10087,5"
72223013894,2024-03-08T19:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"130,5,N,0088,5","00183,5,M,N","008047,5,N,5","+0222,5","+0200,5","10071,5"
72223013894,2024-03-08T20:20:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"140,5,N,0067,5","00183,5,M,N","009656,5,N,5","+0222,5","+0206,5","99999,9"
72223013894,2024-03-08T20:28:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00183,5,M,N","001207,5,N,5","+0222,5","+0206,5","99999,9"
72223013894,2024-03-08T20:40:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00183,5,M,N","003219,5,N,5","+0222,5","+0211,5","99999,9"
72223013894,2024-03-08T20:51:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00183,5,M,N","003219,5,N,5","+0220,5","+0210,5","99999,9"
72223013894,2024-03-08T20:54:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00183,5,M,N","003219,5,N,5","+0220,5","+0210,5","99999,9"
72223013894,2024-03-08T20:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"150,5,N,0077,5","00183,5,M,N","003219,5,N,5","+0228,5","+0211,5","10064,5"
72223013894,2024-03-08T21:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"150,1,N,0077,1","99999,9,9,N","003200,1,9,9","+0228,1","+0211,1","10064,1"
72223013894,2024-03-08T21:03:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"130,5,N,0026,5","00183,5,M,N","004828,5,N,5","+0222,5","+0211,5","99999,9"
72223013894,2024-03-08T21:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"130,5,N,0077,5","00213,5,M,N","008047,5,N,5","+0228,5","+0217,5","10061,5"
72223013894,2024-03-08T22:18:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00244,5,M,N","008047,5,N,5","+0228,5","+0217,5","99999,9"
72223013894,2024-03-08T22:33:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00244,5,M,N","008047,5,N,5","+0233,5","+0217,5","99999,9"
72223013894,2024-03-08T22:46:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"150,5,N,0077,5","00244,5,M,N","008047,5,N,5","+0233,5","+0217,5","99999,9"
72223013894,2024-03-08T22:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"150,5,N,0077,5","00244,5,M,N","011265,5,N,5","+0233,5","+0217,5","10053,5"
72223013894,2024-03-08T23:13:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"160,5,N,0077,5","00305,5,M,N","011265,5,N,5","+0239,5","+0222,5","99999,9"
72223013894,2024-03-08T23:54:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"160,5,N,0077,5","00244,5,M,N","008047,5,N,5","+0230,5","+0220,5","99999,9"
72223013894,2024-03-08T23:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"160,5,N,0077,5","00244,5,M,N","008047,5,N,5","+0233,5","+0222,5","10063,5"
72223013894,2024-03-09T00:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"160,1,N,0077,1","99999,9,9,N","008000,1,9,9","+0233,1","+0222,1","10063,1"
72223013894,2024-03-09T00:33:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"180,5,N,0067,5","00244,5,M,N","004023,5,N,5","+0228,5","+0217,5","99999,9"
72223013894,2024-03-09T00:54:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"210,5,N,0072,5","00244,5,M,N","004828,5,N,5","+0230,5","+0220,5","99999,9"
72223013894,2024-03-09T00:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"200,5,N,0072,5","00244,5,M,N","004828,5,N,5","+0228,5","+0217,5","10074,5"
72223013894,2024-03-09T01:04:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"190,5,N,0077,5","00762,5,M,N","012875,5,N,5","+0233,5","+0217,5","99999,9"
72223013894,2024-03-09T01:11:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"200,5,N,0072,5","00762,5,M,N","006437,5,N,5","+0233,5","+0217,5","99999,9"
72223013894,2024-03-09T01:31:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"200,5,N,0067,5","00701,5,M,N","004828,5,N,5","+0233,5","+0222,5","99999,9"
72223013894,2024-03-09T01:41:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"200,5,N,0051,5","00701,5,M,N","004828,5,N,5","+0228,5","+0217,5","99999,9"
72223013894,2024-03-09T01:46:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"200,5,N,0062,5","00213,5,M,N","004828,5,N,5","+0228,5","+0222,5","99999,9"
72223013894,2024-03-09T01:54:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"200,5,N,0062,5","00366,5,M,N","004828,5,N,5","+0230,5","+0220,5","99999,9"
72223013894,2024-03-09T01:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"210,5,N,0072,5","00213,5,M,N","004828,5,N,5","+0233,5","+0217,5","10075,5"
72223013894,2024-03-09T02:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"190,5,N,0067,5","00274,5,M,N","012875,5,N,5","+0228,5","+0217,5","10071,5"
72223013894,2024-03-09T03:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"190,1,N,0067,1","99999,9,9,N","012000,1,9,9","+0228,1","+0217,1","10071,1"
72223013894,2024-03-09T03:47:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"200,5,N,0062,5","00274,5,M,N","009656,5,N,5","+0228,5","+0217,5","99999,9"
72223013894,2024-03-09T03:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"200,5,N,0062,5","00274,5,M,N","012875,5,N,5","+0233,5","+0217,5","10073,5"
72223013894,2024-03-09T04:30:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"220,5,N,0041,5","00213,5,M,N","004023,5,V,5","+0228,5","+0217,5","99999,9"
72223013894,2024-03-09T04:38:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"240,5,N,0046,5","00213,5,M,N","001207,5,N,5","+0228,5","+0217,5","99999,9"
72223013894,2024-03-09T04:54:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"250,5,N,0021,5","00213,5,M,N","002012,5,N,5","+0220,5","+0210,5","99999,9"
72223013894,2024-03-09T04:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"260,5,N,0026,5","00152,5,M,N","002414,5,N,5","+0222,5","+0211,5","10075,5"
72223013894,2024-03-09T05:03:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"220,5,N,0026,5","00335,5,M,N","002414,5,N,5","+0222,5","+0211,5","99999,9"
72223013894,2024-03-09T05:17:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"230,5,N,0031,5","00518,5,M,N","002012,5,N,5","+0217,5","+0211,5","99999,9"
72223013894,2024-03-09T05:24:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","00518,5,M,N","004828,5,N,5","+0222,5","+0211,5","99999,9"
72223013894,2024-03-09T05:35:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","00701,5,M,N","014484,5,N,5","+0222,5","+0211,5","99999,9"
72223013894,2024-03-09T05:42:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","01219,5,M,N","016093,5,N,5","+0222,5","+0211,5","99999,9"
72223013894,2024-03-09T05:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,N,9999,9","00701,5,M,N","009656,5,N,5","+0222,5","+0211,5","10078,5"
72223013894,2024-03-09T05:59:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",SOD  ,KMOB ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
72223013894,2024-03-09T06:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","009000,1,9,9","+0222,1","+0211,1","10078,1"
72223013894,2024-03-09T06:13:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","01036,5,M,N","012875,5,N,5","+0217,5","+0211,5","99999,9"
72223013894,2024-03-09T06:17:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","00884,5,M,N","016093,5,N,5","+0217,5","+0211,5","99999,9"
72223013894,2024-03-09T06:54:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,9,9999,9","01311,5,M,N","009656,5,N,5","+0220,5","+0210,5","99999,9"
72223013894,2024-03-09T06:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,N,9999,9","01311,5,M,N","011265,5,N,5","+0217,5","+0206,5","10073,5"
72223013894,2024-03-09T07:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,N,9999,9","01402,5,M,N","016093,5,N,5","+0217,5","+0206,5","10066,5"
72223013894,2024-03-09T08:09:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","01402,5,M,N","016093,5,N,5","+0217,5","+0211,5","99999,9"
72223013894,2024-03-09T08:44:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","01829,5,M,N","016093,5,N,5","+0217,5","+0211,5","99999,9"
72223013894,2024-03-09T08:54:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","00183,5,M,N","016093,5,N,5","+0220,5","+0210,5","99999,9"
72223013894,2024-03-09T08:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,N,9999,9","00183,5,M,N","016093,5,N,5","+0222,5","+0211,5","10066,5"
72223013894,2024-03-09T09:00:00,4,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","016000,1,9,9","+0222,1","+0211,1","10066,1"
72223013894,2024-03-09T09:54:00,6,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,9,9999,9","00122,5,M,N","016093,5,N,5","+0220,5","+0210,5","99999,9"
72223013894,2024-03-09T09:56:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-15,KMOB ,V030,"999,9,N,9999,9","00122,5,M,N","016093,5,N,5","+0217,5","+0211,5","10071,5"
72223013894,2024-03-09T10:35:00,7,30.68819,-88.24598,65.5,"MOBILE REGIONAL AIRPORT, AL US",FM-16,KMOB ,V030,"999,9,N,9999,9","00091,5,M,N","004023,5,N,5","+0200,5","+0194,5","99999,9"
