STATION,DATE_TIME,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,DATE,EVENT
72323003856,2024-08-17T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"180,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0294,5","+0233,5","10110,5",08/17/2024,
72323003856,2024-08-30T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"260,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0311,1","+0211,1","10176,1",08/30/2024,
72323003856,2024-08-30T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0289,5","+0206,5","10183,5",08/30/2024,
72323003856,2024-08-30T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0272,5","+0206,5","10184,5",08/30/2024,
72323003856,2024-08-30T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0267,5","+0211,5","10189,5",08/30/2024,
72323003856,2024-08-30T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0267,1","+0211,1","10189,1",08/30/2024,
72323003856,2024-08-30T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0261,5","+0211,5","10188,5",08/30/2024,
72323003856,2024-08-30T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0250,5","+0211,5","10185,5",08/30/2024,
72323003856,2024-08-30T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0217,5","10189,5",08/30/2024,
72323003856,2024-08-30T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",08/30/2024,
72323003856,2024-08-30T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"210,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0239,1","+0217,1","10189,1",08/30/2024,
72323003856,2024-08-30T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"110,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0244,5","+0217,5","10185,5",08/30/2024,
72323003856,2024-08-30T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0217,5","10183,5",08/30/2024,
72323003856,2024-08-30T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0233,5","+0211,5","10186,5",08/30/2024,
72323003856,2024-08-30T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0233,1","+0211,1","10186,1",08/30/2024,
72323003856,2024-08-30T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0228,5","+0211,5","10192,5",08/30/2024,
72323003856,2024-08-30T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0228,5","+0211,5","10192,5",08/30/2024,
72323003856,2024-08-30T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0239,5","+0217,5","10194,5",08/30/2024,
72323003856,2024-08-30T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0026,1","22000,1,9,N","016000,1,9,9","+0239,1","+0217,1","10194,1",08/30/2024,
72323003856,2024-08-30T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0272,5","+0206,5","10193,5",08/30/2024,
72323003856,2024-08-30T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0289,5","+0211,5","10196,5",08/30/2024,
72323003856,2024-08-30T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0311,5","+0217,5","10198,5",08/30/2024,
72323003856,2024-08-30T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"140,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0311,1","+0217,1","10198,1",08/30/2024,
72323003856,2024-08-30T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"190,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0328,5","+0217,5","10197,5",08/30/2024,
72323003856,2024-08-30T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"160,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0339,5","+0217,5","10191,5",08/30/2024,
72323003856,2024-08-30T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"140,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0356,5","+0200,5","10185,5",08/30/2024,
72323003856,2024-08-30T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"140,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0356,1","+0200,1","10185,1",08/30/2024,
72323003856,2024-08-30T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"150,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0367,5","+0194,5","10176,5",08/30/2024,
72323003856,2024-08-30T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"170,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0378,5","+0183,5","10164,5",08/30/2024,
72323003856,2024-08-30T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0372,5","+0183,5","10161,5",08/30/2024,
72323003856,2024-08-30T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"999,9,N,0031,1","22000,1,9,N","016000,1,9,9","+0372,1","+0183,1","10161,1",08/30/2024,
72323003856,2024-08-30T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"220,5,N,0026,5","04877,5,M,N","016093,5,N,5","+0350,5","+0189,5","10158,5",08/30/2024,
72323003856,2024-08-30T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"260,5,N,0026,5","07010,5,M,N","016093,5,N,5","+0333,5","+0206,5","10164,5",08/30/2024,
72323003856,2024-08-30T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V030,"290,5,N,0031,5","07010,5,M,N","016093,5,N,5","+0306,5","+0211,5","10171,5",08/30/2024,
72323003856,2024-12-28T00:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"120,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0122,1","+0117,1","10150,1",12/28/2024,
72323003856,2024-12-28T00:22:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"130,5,N,0041,5","00732,5,M,N","016093,5,N,5","+0122,5","+0117,5","99999,9",12/28/2024,
72323003856,2024-12-28T00:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"150,5,N,0046,5","01097,5,M,N","016093,5,N,5","+0133,5","+0122,5","10155,5",12/28/2024,
72323003856,2024-12-28T01:07:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"150,5,N,0051,5","00396,5,M,N","016093,5,N,5","+0133,5","+0122,5","99999,9",12/28/2024,
72323003856,2024-12-28T01:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"160,5,N,0036,5","00427,5,M,N","016093,5,N,5","+0139,5","+0128,5","10162,5",12/28/2024,
72323003856,2024-12-28T02:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"160,5,N,0062,5","00335,5,M,N","016093,5,N,5","+0139,5","+0128,5","10165,5",12/28/2024,
72323003856,2024-12-28T03:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"160,1,N,0062,1","99999,9,9,N","016000,1,9,9","+0139,1","+0128,1","10165,1",12/28/2024,
72323003856,2024-12-28T03:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"170,5,N,0046,5","00274,5,M,N","016093,5,N,5","+0139,5","+0128,5","10164,5",12/28/2024,
72323003856,2024-12-28T04:08:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"160,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0139,5","+0122,5","99999,9",12/28/2024,
72323003856,2024-12-28T04:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"140,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0139,5","+0128,5","10165,5",12/28/2024,
72323003856,2024-12-28T05:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"150,5,N,0041,5","00213,5,M,N","016093,5,N,5","+0139,5","+0133,5","10160,5",12/28/2024,
72323003856,2024-12-28T05:59:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",SOD  ,KHSV ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",12/28/2024,
72323003856,2024-12-28T06:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"150,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0139,1","+0133,1","10160,1",12/28/2024,
72323003856,2024-12-28T06:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"160,5,N,0051,5","00213,5,M,N","016093,5,N,5","+0144,5","+0133,5","10160,5",12/28/2024,
72323003856,2024-12-28T07:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"140,5,N,0046,5","00213,5,M,N","016093,5,N,5","+0144,5","+0133,5","10165,5",12/28/2024,
72323003856,2024-12-28T08:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"150,5,N,0051,5","00213,5,M,N","016093,5,N,5","+0144,5","+0133,5","10166,5",12/28/2024,
72323003856,2024-12-28T09:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"150,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0144,1","+0133,1","10166,1",12/28/2024,
72323003856,2024-12-28T09:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"140,5,N,0046,5","00183,5,M,N","016093,5,N,5","+0144,5","+0133,5","10168,5",12/28/2024,
72323003856,2024-12-28T10:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"090,5,N,0026,5","00213,5,M,N","016093,5,N,5","+0133,5","+0133,5","10171,5",12/28/2024,
72323003856,2024-12-28T11:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"090,5,N,0021,5","00244,5,M,N","016093,5,N,5","+0133,5","+0133,5","10178,5",12/28/2024,
72323003856,2024-12-28T12:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"090,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0133,1","+0133,1","10178,1",12/28/2024,
72323003856,2024-12-28T12:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"100,5,N,0026,5","00183,5,M,N","016093,5,N,5","+0133,5","+0128,5","10183,5",12/28/2024,
72323003856,2024-12-28T13:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"100,5,N,0031,5","00183,5,M,N","014484,5,N,5","+0133,5","+0128,5","10184,5",12/28/2024,
72323003856,2024-12-28T14:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"100,5,N,0031,5","00274,5,M,N","016093,5,N,5","+0139,5","+0133,5","10189,5",12/28/2024,
72323003856,2024-12-28T15:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"100,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0139,1","+0133,1","10189,1",12/28/2024,
72323003856,2024-12-28T15:07:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"100,5,N,0031,5","00305,5,M,N","016093,5,N,5","+0139,5","+0139,5","99999,9",12/28/2024,
72323003856,2024-12-28T15:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"100,5,N,0036,5","00335,5,M,N","016093,5,N,5","+0144,5","+0133,5","10184,5",12/28/2024,
72323003856,2024-12-28T16:30:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"100,5,N,0041,5","00274,5,M,N","016093,5,N,5","+0150,5","+0139,5","99999,9",12/28/2024,
72323003856,2024-12-28T16:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"100,5,N,0031,5","00274,5,M,N","016093,5,N,5","+0156,5","+0139,5","10175,5",12/28/2024,
72323003856,2024-12-28T17:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"110,5,N,0041,5","00274,5,M,N","016093,5,N,5","+0161,5","+0144,5","10163,5",12/28/2024,
72323003856,2024-12-28T18:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"110,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0161,1","+0144,1","10163,1",12/28/2024,
72323003856,2024-12-28T18:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"110,5,N,0067,5","00274,5,M,N","016093,5,N,5","+0156,5","+0139,5","10152,5",12/28/2024,
72323003856,2024-12-28T19:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"120,5,N,0077,5","00244,5,M,N","016093,5,N,5","+0144,5","+0133,5","10152,5",12/28/2024,
72323003856,2024-12-28T20:10:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"120,5,N,0067,5","00213,5,M,N","016093,5,N,5","+0144,5","+0128,5","99999,9",12/28/2024,
72323003856,2024-12-28T20:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"130,5,N,0062,5","00213,5,M,N","016093,5,N,5","+0144,5","+0128,5","10143,5",12/28/2024,
72323003856,2024-12-28T21:00:00,4,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-12,99999,V020,"130,1,N,0062,1","99999,9,9,N","016000,1,9,9","+0144,1","+0128,1","10143,1",12/28/2024,
72323003856,2024-12-28T21:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"140,5,N,0051,5","00244,5,M,N","016093,5,N,5","+0144,5","+0128,5","10143,5",12/28/2024,
72323003856,2024-12-28T22:24:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"100,5,N,0036,5","00305,5,M,N","016093,5,N,5","+0144,5","+0128,5","99999,9",12/28/2024,
72323003856,2024-12-28T22:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"110,5,N,0046,5","00305,5,M,N","016093,5,N,5","+0144,5","+0133,5","10135,5",12/28/2024,
72323003856,2024-12-28T23:51:00,6,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"110,5,N,0067,5","02286,5,M,N","014484,5,N,5","+0140,5","+0130,5","99999,9",12/28/2024,
72323003856,2024-12-28T23:53:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-15,KHSV ,V020,"120,5,N,0067,5","02286,5,M,N","014484,5,N,5","+0139,5","+0133,5","10127,5",12/28/2024,
72323003856,2024-12-28T23:59:00,7,34.64406,-86.78615,190,"HUNTSVILLE INTNL AIRPORT, AL US",FM-16,KHSV ,V020,"110,5,N,0062,5","00396,5,M,N","016093,5,N,5","+0139,5","+0133,5","99999,9",12/28/2024,
